    0.327700    0.000689   -0.002139    0.004094   -0.006287   -0.008566    0.010849    0.013092    0.015265    0.017350   -0.019333
    0.332650    0.000705   -0.002188    0.004187   -0.006428   -0.008755    0.011084    0.013368    0.015579    0.017695   -0.019702
    0.337600    0.000721   -0.002237    0.004280   -0.006570   -0.008945    0.011319    0.013644    0.015891    0.018037   -0.020067
    0.342550    0.000737   -0.002287    0.004373   -0.006711   -0.009134    0.011553    0.013920    0.016201    0.018377   -0.020429
    0.347500    0.000753   -0.002336    0.004467   -0.006853   -0.009323    0.011788    0.014194    0.016510    0.018714   -0.020786
    0.352450    0.000769   -0.002386    0.004561   -0.006994   -0.009512    0.012021    0.014468    0.016818    0.019048   -0.021140
    0.357400    0.000785   -0.002435    0.004655   -0.007136   -0.009702    0.012255    0.014740    0.017124    0.019380   -0.021490
    0.362350    0.000801   -0.002485    0.004749   -0.007278   -0.009891    0.012488    0.015012    0.017428    0.019709   -0.021836
    0.367300    0.000817   -0.002535    0.004843   -0.007421   -0.010080    0.012720    0.015283    0.017730    0.020035   -0.022178
    0.372250    0.000834   -0.002585    0.004938   -0.007563   -0.010269    0.012953    0.015552    0.018030    0.020359   -0.022516
    0.377200    0.000850   -0.002635    0.005032   -0.007705   -0.010458    0.013184    0.015821    0.018329    0.020679   -0.022849
    0.382150    0.000866   -0.002686    0.005127   -0.007848   -0.010647    0.013416    0.016089    0.018626    0.020996   -0.023178
    0.387100    0.000883   -0.002736    0.005222   -0.007991   -0.010836    0.013647    0.016356    0.018921    0.021311   -0.023502
    0.392050    0.000899   -0.002787    0.005317   -0.008133   -0.011025    0.013877    0.016621    0.019213    0.021622   -0.023822
    0.397000    0.000916   -0.002837    0.005413   -0.008276   -0.011214    0.014107    0.016886    0.019504    0.021930   -0.024137
    0.401950    0.000932   -0.002888    0.005508   -0.008419   -0.011403    0.014336    0.017149    0.019793    0.022235   -0.024447
    0.406900    0.000949   -0.002939    0.005604   -0.008563   -0.011591    0.014565    0.017411    0.020080    0.022536   -0.024753
    0.411850    0.000966   -0.002990    0.005700   -0.008706   -0.011780    0.014794    0.017672    0.020364    0.022834   -0.025054
    0.416800    0.000982   -0.003042    0.005796   -0.008849   -0.011968    0.015021    0.017931    0.020646    0.023129   -0.025350
    0.421750    0.000999   -0.003093    0.005892   -0.008993   -0.012156    0.015249    0.018190    0.020926    0.023420   -0.025640
    0.426700    0.001016   -0.003144    0.005988   -0.009136   -0.012344    0.015475    0.018447    0.021204    0.023708   -0.025926
    0.431650    0.001033   -0.003196    0.006085   -0.009280   -0.012532    0.015701    0.018702    0.021480    0.023992   -0.026207
    0.436600    0.001050   -0.003248    0.006181   -0.009424   -0.012720    0.015926    0.018957    0.021753    0.024272   -0.026482
    0.441550    0.001067   -0.003299    0.006278   -0.009567   -0.012907    0.016151    0.019209    0.022023    0.024548   -0.026752
    0.446500    0.001084   -0.003351    0.006375   -0.009711   -0.013095    0.016375    0.019461    0.022291    0.024821   -0.027016
    0.451450    0.001101   -0.003404    0.006472   -0.009855   -0.013282    0.016598    0.019711    0.022557    0.025090   -0.027275
    0.456400    0.001118   -0.003456    0.006570   -0.009999   -0.013469    0.016821    0.019959    0.022820    0.025355   -0.027529
    0.461350    0.001135   -0.003508    0.006667   -0.010143   -0.013655    0.017042    0.020206    0.023080    0.025616   -0.027777
    0.466300    0.001152   -0.003561    0.006765   -0.010287   -0.013842    0.017263    0.020451    0.023338    0.025873   -0.028019
    0.471250    0.001170   -0.003613    0.006862   -0.010432   -0.014028    0.017483    0.020695    0.023593    0.026126   -0.028255
    0.476200    0.001187   -0.003666    0.006960   -0.010576   -0.014214    0.017703    0.020937    0.023845    0.026374   -0.028486
    0.481150    0.001204   -0.003719    0.007058   -0.010720   -0.014399    0.017921    0.021177    0.024095    0.026619   -0.028711
    0.486100    0.001222   -0.003772    0.007157   -0.010864   -0.014585    0.018139    0.021416    0.024341    0.026859   -0.028930
    0.491050    0.001239   -0.003825    0.007255   -0.011009   -0.014770    0.018356    0.021653    0.024585    0.027095   -0.029143
    0.496000    0.001257   -0.003878    0.007354   -0.011153   -0.014954    0.018572    0.021888    0.024826    0.027327   -0.029349
    0.500950    0.001274   -0.003932    0.007452   -0.011297   -0.015139    0.018787    0.022122    0.025064    0.027554   -0.029550
    0.505900    0.001292   -0.003985    0.007551   -0.011442   -0.015323    0.019001    0.022354    0.025299    0.027777   -0.029745
    0.510850    0.001310   -0.004039    0.007650   -0.011586   -0.015507    0.019214    0.022583    0.025531    0.027996   -0.029933
    0.515800    0.001327   -0.004092    0.007749   -0.011730   -0.015690    0.019426    0.022811    0.025760    0.028209   -0.030115
    0.520750    0.001345   -0.004146    0.007848   -0.011875   -0.015873    0.019637    0.023037    0.025986    0.028419   -0.030291
    0.525700    0.001363   -0.004200    0.007947   -0.012019   -0.016056    0.019847    0.023262    0.026208    0.028623   -0.030460
    0.530650    0.001381   -0.004255    0.008047   -0.012163   -0.016238    0.020056    0.023484    0.026428    0.028823   -0.030623
    0.535600    0.001399   -0.004309    0.008147   -0.012308   -0.016420    0.020265    0.023704    0.026644    0.029018   -0.030780
    0.540550    0.001417   -0.004363    0.008246   -0.012452   -0.016601    0.020472    0.023922    0.026857    0.029209   -0.030930
    0.545500    0.001435   -0.004418    0.008346   -0.012596   -0.016782    0.020678    0.024138    0.027067    0.029394   -0.031073
    0.550450    0.001453   -0.004472    0.008446   -0.012740   -0.016963    0.020882    0.024352    0.027273    0.029575   -0.031210
    0.555400    0.001471   -0.004527    0.008546   -0.012884   -0.017143    0.021086    0.024564    0.027476    0.029751   -0.031341
    0.560350    0.001490   -0.004582    0.008646   -0.013028   -0.017323    0.021289    0.024774    0.027676    0.029922   -0.031464
    0.565300    0.001508   -0.004637    0.008747   -0.013172   -0.017502    0.021490    0.024982    0.027872    0.030088   -0.031581
    0.570250    0.001526   -0.004692    0.008847   -0.013316   -0.017681    0.021690    0.025187    0.028065    0.030249   -0.031691
    0.575200    0.001545   -0.004747    0.008948   -0.013460   -0.017859    0.021889    0.025391    0.028254    0.030404   -0.031794
    0.580150    0.001563   -0.004803    0.009048   -0.013604   -0.018037    0.022087    0.025592    0.028439    0.030555   -0.031891
    0.585100    0.001582   -0.004858    0.009149   -0.013748   -0.018214    0.022284    0.025790    0.028621    0.030701   -0.031980
    0.590050    0.001600   -0.004914    0.009250   -0.013892   -0.018391    0.022479    0.025987    0.028800    0.030841   -0.032063
    0.595000    0.001619   -0.004970    0.009351   -0.014035   -0.018567    0.022673    0.026181    0.028975    0.030976   -0.032139
    0.599950    0.001637   -0.005025    0.009452   -0.014179   -0.018742    0.022866    0.026373    0.029146    0.031106   -0.032208
    0.604900    0.001656   -0.005081    0.009553   -0.014322   -0.018917    0.023057    0.026562    0.029313    0.031231   -0.032270
    0.609850    0.001675   -0.005138    0.009655   -0.014465   -0.019092    0.023247    0.026749    0.029477    0.031351   -0.032324
    0.614800    0.001694   -0.005194    0.009756   -0.014608   -0.019266    0.023436    0.026934    0.029637    0.031465   -0.032372
    0.619750    0.001713   -0.005250    0.009858   -0.014751   -0.019439    0.023624    0.027116    0.029793    0.031573   -0.032413
    0.624700    0.001732   -0.005307    0.009959   -0.014894   -0.019612    0.023810    0.027296    0.029945    0.031677   -0.032447
    0.629650    0.001751   -0.005363    0.010061   -0.015037   -0.019784    0.023994    0.027473    0.030094    0.031775   -0.032474
    0.634600    0.001770   -0.005420    0.010163   -0.015180   -0.019955    0.024177    0.027648    0.030238    0.031867   -0.032493
    0.639550    0.001789   -0.005477    0.010264   -0.015322   -0.020126    0.024359    0.027820    0.030379    0.031954   -0.032506
    0.644500    0.001808   -0.005534    0.010366   -0.015465   -0.020296    0.024539    0.027990    0.030516    0.032036   -0.032511
    0.649450    0.001827   -0.005591    0.010468   -0.015607   -0.020466    0.024718    0.028157    0.030648    0.032112   -0.032509
    0.654400    0.001846   -0.005648    0.010571   -0.015749   -0.020635    0.024895    0.028321    0.030777    0.032182   -0.032500
    0.659350    0.001866   -0.005705    0.010673   -0.015891   -0.020803    0.025071    0.028483    0.030902    0.032247   -0.032484
    0.664300    0.001885   -0.005763    0.010775   -0.016032   -0.020970    0.025245    0.028642    0.031022    0.032307   -0.032461
    0.669250    0.001905   -0.005820    0.010877   -0.016174   -0.021137    0.025418    0.028798    0.031139    0.032360   -0.032431
    0.674200    0.001924   -0.005878    0.010980   -0.016315   -0.021303    0.025589    0.028952    0.031252    0.032408   -0.032393
    0.679150    0.001944   -0.005936    0.011082   -0.016456   -0.021468    0.025759    0.029103    0.031360    0.032451   -0.032348
    0.684100    0.001963   -0.005994    0.011185   -0.016597   -0.021633    0.025927    0.029251    0.031464    0.032488   -0.032297
    0.689050    0.001983   -0.006051    0.011287   -0.016738   -0.021796    0.026093    0.029397    0.031564    0.032519   -0.032238
    0.694000    0.002003   -0.006110    0.011390   -0.016879   -0.021959    0.026258    0.029539    0.031660    0.032544   -0.032171
    0.698950    0.002022   -0.006168    0.011493   -0.017019   -0.022122    0.026421    0.029679    0.031752    0.032564   -0.032098
    0.703900    0.002042   -0.006226    0.011595   -0.017159   -0.022283    0.026582    0.029816    0.031840    0.032578   -0.032018
    0.708850    0.002062   -0.006285    0.011698   -0.017299   -0.022444    0.026742    0.029950    0.031923    0.032587   -0.031930
    0.713800    0.002082   -0.006343    0.011801   -0.017438   -0.022604    0.026900    0.030081    0.032002    0.032589   -0.031836
    0.718750    0.002102   -0.006402    0.011904   -0.017578   -0.022763    0.027056    0.030210    0.032077    0.032586   -0.031734
    0.723700    0.002122   -0.006461    0.012007   -0.017717   -0.022921    0.027210    0.030335    0.032147    0.032578   -0.031625
    0.728650    0.002142   -0.006520    0.012110   -0.017856   -0.023078    0.027363    0.030457    0.032213    0.032563   -0.031509
    0.733600    0.002162   -0.006579    0.012213   -0.017995   -0.023234    0.027514    0.030577    0.032275    0.032543   -0.031386
    0.738550    0.002182   -0.006638    0.012316   -0.018133   -0.023390    0.027663    0.030694    0.032332    0.032517   -0.031256
    0.743500    0.002203   -0.006697    0.012419   -0.018271   -0.023545    0.027811    0.030807    0.032385    0.032485   -0.031119
    0.748450    0.002223   -0.006756    0.012523   -0.018409   -0.023699    0.027956    0.030918    0.032434    0.032447   -0.030975
    0.753400    0.002243   -0.006816    0.012626   -0.018546   -0.023851    0.028100    0.031025    0.032478    0.032404   -0.030824
    0.758350    0.002264   -0.006875    0.012729   -0.018684   -0.024003    0.028242    0.031130    0.032518    0.032355   -0.030666
    0.763300    0.002284   -0.006935    0.012832   -0.018821   -0.024155    0.028382    0.031231    0.032554    0.032300   -0.030502
